10	0.00019872188568115234	0.00039745101181259
12	0.0009993553161621095	5.662127536314926e-07
14	0.00019941329956054687	0.0003988266561317495
16	0.0004006862640380859	0.0004907721472013598
18	0.0012992382049560546	0.00045782940859463066
20	0.00039856433868408204	0.0004881472381564595
22	0.001498103141784668	0.0004978229858844146
24	0.0013002395629882813	0.00045879557154715093
26	0.0004996061325073242	0.0004996072930259032
28	0.0007994651794433593	0.00039973288834915734
30	0.0010995149612426757	0.000830392963602333
10	0.0015990018844604492	0.0006628528930875406
12	0.00039992332458496096	0.0004898041974073548
14	0.0020982980728149413	0.0006991154255685487
16	82.4142425775528	9.318380841528187
18	0.0008995532989501953	0.0002999011004027329
20	0.01029505729675293	0.0023684054427689145
22	0.0010990142822265626	0.000300201564987815
24	0.000599360466003418	0.0004893762290789247
26	0.00279843807220459	0.0009796431083683918
28	0.0017987966537475586	0.0005997184090273407
30	0.004998540878295899	0.0011830446086268371
