10	0.0	0.0
12	0.0	0.0
14	0.0	0.0
16	9.980201721191407e-05	8.964398375610476e-07
18	0.0	0.0
20	0.0	0.0
22	0.0	0.0
24	9.889602661132813e-05	8.802381671557664e-07
26	0.0	0.0
28	0.0	0.0
30	0.0	0.0
10	0.0	0.0
12	9.987354278564453e-05	8.977252093700376e-07
14	0.0	0.0
16	0.0	0.0
18	7.975101470947266e-05	5.724201912471472e-07
20	0.0	0.0
22	0.0	0.0
24	0.00010020732879638672	9.037357870056438e-07
26	9.97304916381836e-05	8.951553866154429e-07
28	0.00010004043579101563	9.007279913930689e-07
30	0.0	0.0
